"Identificador de URL";Nombre;Categorías;Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo;Visibilidad
ITU_10130070329;"Shaker Stanley Vitalize 591 ml rose quartz";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > VASOS";0.00;;0.00;0.00;0.00;0.00;;ITU_10130070329;;SI;NO;"Diseñada para darte energía y acompañarte a llegar a tu máximo rendimiento. Podes infusionar tu agua o sumar proteínas. Llénala, agita y tomá. El Shaker mantiene las bebidas frías hasta 8 horas y con hielo hasta 30 horas gracias a su doble pared con aislamiento al vacío. Su interior redondeado hace más fácil la mezcla y la limpieza, mientras que la boquilla de flujo rápido te da un sorbo más suave. Viene con líneas de medición internas y un colador extraíble. Además, incluye un compartimento de guardado en la base y un asa suave, cómoda para llevar. Y con su tapa de Tritan a prueba de derrames, está lista para ir directo a tu bolso. Acero inoxidable reciclado 18/8. Apto para lavavajillas. Libre de BPA. Peso 623 gr. Dimensiones 26 cm x 10 cm.";;;;STANLEY;SI;;;;;Visible
ITU_10128560012;"Cepillo Stanley para limpieza termo";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > TERMOS";0.00;;0.00;0.00;0.00;0.00;;ITU_10128560012;;SI;NO;"Mantené tu termo Stanley siempre limpio con este cepillo multifunción. Ideal para limpiar vasos, termos, botellas , tapas, y zonas difíciles de alcanzar. Su diseño compacto y práctico permite una limpieza profunda sin rayar las superficies. Evitá malos olores, restos de bebidas, manchas difíciles y acumulación de suciedad en zonas complicadas. Mango ergonómicp. Cuerpo de acero. Dimensiones 402 x 58 mm. Cabezales intercambiables 60mm o 40mm.";;;;STANLEY;SI;;;;;Visible
ITU_1012485374;"Vaso Stanley Quencher ProTour Flip Straw 887 ml twilight";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > VASOS";0.00;;0.00;0.00;0.00;0.00;;ITU_1012485374;;SI;NO;"El Quencher ProTour Flip Straw Tumbler con manija de 887 ml hace que mantenerse hidratado sea más fácil: levanta el sorbete incorporado para beber y volvé a cerrarlo cuando termines. Los colores clásicos presentan nuevos gráficos con una textura suave en la manija de esta botella térmica de gran capacidad y una tapa de dos tonos. Gracias a su aislamiento al vacío de doble pared, mantiene las bebidas frías hasta 11 horas y con hielo hasta 2 días. Este vaso térmico hermético está listo para acompañarte a todos lados gracias a su cómoda manija ergonómica y además entra perfectamente en el portavasos del auto. Acero inoxidable reciclado 18/8. Apto para lavavajillas. Libre de BPA. Peso 550 gr. Dimensiones 25 cm x 14 cm.";;;;STANLEY;SI;;;;;Visible
ITU_1012211001;"Termo Stanley Adventure TO-GO 1.3L polar";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > TERMOS";0.00;;0.00;0.00;0.00;0.00;;ITU_1012211001;;SI;NO;"Termo Stanley Adventure TO-GO de 1.3 L tiene un diseño moderno y un rendimiento duradero. Aislados y a prueba de fugas. Diseñado para los días de trabajo, de vacaciones y todos los días, esta próxima generación es más liviana, delgada y elegante que nunca. La botella para llevar cuenta con una amplia abertura para facilitar la limpieza, perfecta para el viajero ocupado. Mantén tus bebidas favoritas calientes durante 30 horas, frías durante 35 horas y 6 días con hielo con el aislamiento al vacío de doble pared de Stanley. La tapa aislada de acero inoxidable puede funcionar como una taza para beber. Acero inoxidable reciclado 18/8, doble pared con aislación por vacío. Libre de BPA. Apto para lavavajillas. Peso 950g. Dimensiones 33 x 10 cm.";;;;STANLEY;SI;;;;;Visible
ITU_10122060025;"Termo Stanley Adventure TO-GO 1L azure";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > TERMOS";0.00;;0.00;0.00;0.00;0.00;;ITU_10122060025;;SI;NO;"Termo Stanley Adventure TO-GO de 1 L tiene un diseño moderno y un rendimiento duradero. Aislados y a prueba de fugas. Diseñado para los días de trabajo, de vacaciones y todos los días, esta próxima generación es más liviana, delgada y elegante que nunca. La botella para llevar cuenta con una amplia abertura para facilitar la limpieza, perfecta para el viajero ocupado. Mantén tus bebidas favoritas calientes durante 25 horas, frías durante 27 horas y 5 días con hielo con el aislamiento al vacío de doble pared de Stanley. La tapa aislada de acero inoxidable puede funcionar como una taza para beber. Acero inoxidable reciclado 18/8, doble pared con aislación por vacío. Libre de BPA. Apto para lavavajillas. Peso 639g. Dimensiones 30 x 9 cm.";;;;STANLEY;SI;;;;;Visible
ITU_1010297044;"Termo mate system classic 1.2Lt cream gloss";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > TERMOS";0.00;;0.00;0.00;0.00;0.00;;ITU_1010297044;;SI;NO;"Termo Stanley Mate System Classic 1.2 L, diseñado para quienes buscan mayor capacidad sin renunciar a la calidad y el rendimiento. Mantiene las bebidas calientes hasta 30 horas. También conserva bebidas frías hasta 30 horas y con hielo hasta 4 días, por lo que puede usarse tanto para mate como para otras bebidas frías o calientes. Su tapón de alta precisión permite un cebado continuo y controlado, logrando un vertido exacto en cada ronda, mientras que su tapa de acero inoxidable también funciona como mate, ofreciendo practicidad en cualquier momento y lugar. Gracias a su construcción en acero inoxidable 18/8 reciclado y su doble pared con aislamiento al vacío, este termo mantiene la temperatura ideal durante horas, ya sea para bebidas calientes o frías. Además, es libre de BPA, resistente a fugas y apto para lavavajillas, convirtiéndose en el aliado perfecto para el hogar, la oficina, los viajes o las salidas a l aire libre. Peso: 950 g. Dimensiones: 30 × 9 cm.";;;;STANLEY;SI;;;;;Visible
ITU_1010297020;"Termo mate system classic 1.2Lt 2.0 negro";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > TERMOS";0.00;;0.00;0.00;0.00;0.00;;ITU_1010297020;;SI;NO;"Termo Stanley Mate System Classic 1.2 L, diseñado para quienes buscan mayor capacidad sin renunciar a la calidad y el rendimiento. Mantiene las bebidas calientes hasta 30 horas. También conserva bebidas frías hasta 30 horas y con hielo hasta 4 días, por lo que puede usarse tanto para mate como para otras bebidas frías o calientes. Su tapón de alta precisión permite un cebado continuo y controlado, logrando un vertido exacto en cada ronda, mientras que su tapa de acero inoxidable también funciona como mate, ofreciendo practicidad en cualquier momento y lugar. Gracias a su construcción en acero inoxidable 18/8 reciclado y su doble pared con aislamiento al vacío, este termo mantiene la temperatura ideal durante horas, ya sea para bebidas calientes o frías. Además, es libre de BPA, resistente a fugas y apto para lavavajillas, convirtiéndose en el aliado perfecto para el hogar, la oficina, los viajes o las salidas a l aire libre. Peso: 950 g. Dimensiones: 30 × 9 cm.";;;;STANLEY;SI;;;;;Visible
ITU_1009628118;"Mate stanley 236 ml cream gloss";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > MATE";0.00;;0.00;0.00;0.00;0.00;;ITU_1009628118;;SI;NO;"Mantiene la bebida caliente hasta 30 minutos y fría hasta 3 horas. Conserva el calor durante toda la cebada y brindar una experiencia superior. Su construcción robusta y materiales de alta calidad lo convierten en el compañero perfecto para el uso diario, tanto en el hogar como al aire libre. Fabricado en acero inoxidable reciclado 18/8, ofrece una excelente resistencia y durabilidad. Además, es libre de BPA y apto para lavavajillas, garantizando una limpieza sencilla y un uso seguro. Dimensiones: 11 × 10 cm. Peso: 245 g.";;;;STANLEY;SI;;;;;Visible
ITU_1009628114;"Mate Messi x Stanley 1913, 236 ml.";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > MATE";0.00;;0.00;0.00;0.00;0.00;;ITU_1009628114;;SI;NO;"Mantiene la bebida caliente hasta 30 minutos y fría hasta 3 horas. Conserva el calor durante toda la cebada y brindar una experiencia superior. Su construcción robusta y materiales de alta calidad lo convierten en el compañero perfecto para el uso diario, tanto en el hogar como al aire libre. Fabricado en acero inoxidable reciclado 18/8, ofrece una excelente resistencia y durabilidad. Además, es libre de BPA y apto para lavavajillas, garantizando una limpieza sencilla y un uso seguro. Dimensiones: 11 × 10 cm. Peso: 245 g.";;;;STANLEY;SI;;;;;Visible
ITU_1009628066;"Mate stanley 236ml rose quartz";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > MATE";0.00;;0.00;0.00;0.00;0.00;;ITU_1009628066;;SI;NO;"Mantiene la bebida caliente hasta 30 minutos y fría hasta 3 horas. Conserva el calor durante toda la cebada y brindar una experiencia superior. Su construcción robusta y materiales de alta calidad lo convierten en el compañero perfecto para el uso diario, tanto en el hogar como al aire libre. Fabricado en acero inoxidable reciclado 18/8, ofrece una excelente resistencia y durabilidad. Además, es libre de BPA y apto para lavavajillas, garantizando una limpieza sencilla y un uso seguro. Dimensiones: 11 × 10 cm. Peso: 245 g.";;;;STANLEY;SI;;;;;Visible
ITU_1001855017;"Cafetera de Viaje Stanley prensa francesa 473 ml gloss";"MARCAS > STANLEY, FERRETERIA > RECREACION Y CAMPING > TERMOS";0.00;;0.00;0.00;0.00;0.00;;ITU_1001855017;;SI;NO;"Taza de viaje con prensa de café integrada. Disfruta del sabor de tu propio café prensado francés preparado a tu gusto en cualquier momento y lugar. Con una abertura para bebidas y una tapa a prueba de fugas, esta taza con aislamiento al vacío mantendrá tu café caliente durante 4 horas. Acero inoxidable reciclado 18/8. Apto para lavavajillas. Libre de BPA. Asa de transporte de acero inoxidable. Mantiene las bebidas calientes hasta 4 horas gracias a su doble pared con aislación al vacío. Peso 500gr. Dimensiones 24 cm x 8 cm.";;;;STANLEY;SI;;;;;Visible
FEM_VH38-6J;"EJE VIBRADOR 38X6000MM-TIPO J-HEXAGONAL";"MARCAS > FEMA, CONSTRUCCION > ACCESORIOS E INSUMOS > CABEZAL VIBRADOR";0.00;;0.00;0.00;0.00;0.00;;FEM_VH38-6J;;SI;NO;"Eje Vibrador - Modelo FEMA-VH38-6J - Diámetro del Vibrador 38 mm - Largo del Eje 6 Metros - Tipo del Eje J - Eje Interno 10 mm - Eje Externo 30 mm";;;;FEMA;SI;;;;;Visible
FEM_VH38-6CH;"EJE VIBRADOR 38X6000MM-TIPO M-2 PUNTAS eje interno 10mm-externo 30 mm";"MARCAS > FEMA, CONSTRUCCION > ACCESORIOS E INSUMOS > CABEZAL VIBRADOR";0.00;;0.00;0.00;0.00;0.00;;FEM_VH38-6CH;;SI;NO;"eje vibrador 38x6000mm-tipo chino eje interno 10mm-externo 30 mm";;;;FEMA;SI;;;;;Visible
FEM_770010;"CUCHILLA ALISADORA CT24 - 600 MM";"MARCAS > FEMA, CONSTRUCCION > ALLANADORA > LLANAS";0.00;;0.00;0.00;0.00;0.00;;FEM_770010;;SI;NO;"Cuchilla Alisadora - Modelo FEMA - CT24 - Diámetro de Trabajo 600 MM - Juego x 4 Unidades";;;;FEMA;SI;;;;;Visible
FEM_69510065;"HORMIGONERA FEMA 400LT. ECO-PRO-C/MOTOR WEG 2HP 220 VOLT CON RUEDAS MACIZAS PLASTICAS - -";"MARCAS > FEMA, CONSTRUCCION > PREPARACION DE CONCRETO > HORMIGONERA";0.00;;0.00;0.00;0.00;0.00;;FEM_69510065;;SI;NO;"CAPACIDAD DEL TAMBOR: 400L - CAPACIDAD DE MEZCLADO 280L -CICLOS POR HORA 12- PRODUCCION POR HORA 4.1 M3- PESO 188 KG- ECO-PRO-C/MOTOR WEG 2 HP-220V";;;;FEMA;SI;;;;;Visible
FEM_69510064;"HORMIGONERA FEMA 400LT. ECO-PRO-S/MOTOR CON RUEDAS MACIZAS PLASTICAS - -";"MARCAS > FEMA, CONSTRUCCION > PREPARACION DE CONCRETO > HORMIGONERA";0.00;;0.00;0.00;0.00;0.00;;FEM_69510064;;SI;NO;"hormigonera fema 400lt. eco-pro-s/motor con ruedas macizas plasticas - -protector de cremallera - sin llave magnetica -- sin correadimensiones: largo: 1,74 - ancho: 1,05 - alto: 1,44 mpeso: 172 kg - m3: 2,63";;;;FEMA;SI;;;;;Visible
FEM_69502556;"TRANSPALETS 2500 KG - 2- ROLLERS - 685 X 1150 MM- ALT 75/190 MM";"MARCAS > FEMA, FERRETERIA > MOVIMIENTO DE CARGA > TRANSPALLETS";0.00;;0.00;0.00;0.00;0.00;;FEM_69502556;;SI;NO;"transpalets 2500 kg - 2- rollers - 685 x 1150 mm- alt 75/190 mmtamaño caja 2,10,70,7 m";;;;FEMA;SI;;;;;Visible
FEM_69501016;"ESCALERA MULTIFUNCION 4X4-440Cm.S/BAND. - CAPACIDAD 150 KG";"MARCAS > FEMA, FERRETERIA > HERRAMIENTAS MANUALES > ESCARDILLO";0.00;;0.00;0.00;0.00;0.00;;FEM_69501016;;SI;NO;"Código: 69501016Descripción: Escalera Multifuncion Material: Aluminio Peldaños: 4 x 4 Peldaños Altura: 440 cmCapacidad: 150 Kg Observaciones: Sin BandejaIVA: 21,00";;;;FEMA;SI;;;;;Visible
FEM_69501014;"ESCALERA MULTIFUNCION 4X4-440 CM";"MARCAS > FEMA, FERRETERIA > ORGANIZACIÓN Y ALMACENAMIENTO > ESCALERAS";0.00;;0.00;0.00;0.00;0.00;;FEM_69501014;;SI;NO;"Código: 69501014Descripción: Escalera Multifuncion Material: Aluminio Peldaños: 4 x 4 Peldaños Altura: 340 cmCapacidad: 150 Kg Observaciones: Con BandejaIVA: 21,00";;;;FEMA;SI;;;;;Visible
FEM_69501012;"ESCALERA MULTIFUNCION 3X4-340 CM.S/BAND. - CAPACIDAD 150 KG";"MARCAS > FEMA, FERRETERIA > HERRAMIENTAS MANUALES > ESCARDILLO";0.00;;0.00;0.00;0.00;0.00;;FEM_69501012;;SI;NO;"Código: 69501012Descripción: Escalera Multifuncion Material: Aluminio Peldaños: 3 x 4 Peldaños Altura: 440 cmCapacidad: 150 Kg Observaciones: Sin BandejaIVA: 21,00";;;;FEMA;SI;;;;;Visible
FEM_69501010;"ESCALERA MULTIFUNCION 3X4 -340 CM.- C/BANDEJA CAPACIDAD 150 KG";"MARCAS > FEMA, FERRETERIA > ORGANIZACIÓN Y ALMACENAMIENTO > ESCALERAS";0.00;;0.00;0.00;0.00;0.00;;FEM_69501010;;SI;NO;"Código: 69501010Descripción: Escalera Multifuncion Material: Aluminio Peldaños: 3 x 4 Peldaños Altura: 340 cmCapacidad: 150 Kg Observaciones: Con BandejaIVA: 21,00";;;;FEMA;SI;;;;;Visible
FEM_69379133;"TRITURADORA FORRAJES FMT-400G-CON MOTOR 2HP - 220V - 20-60KG P/ HORA";"MARCAS > FEMA, MAQUINA ELECTRICA > AGRO Y FORRAJERIA > TRITURADORA";0.00;;0.00;0.00;0.00;0.00;;FEM_69379133;;SI;NO;"Motor 2CV 50HZ 220VPeso (kg) 43 (kg)Tipo de martillo MóvilNº de martillos 10N° de Cuchillas 2 CuchillasProducciónHarina de maíz 60/90Maíz Molido Fino 170/330Maíz Molido Grueso 330/820Rodillo 250/500Rodillo Verde 700/1.400 * Aplicación: Cortar y moler forraje, moler semillas y cáscaras de cereales, maíz trillados, caña de azúcar, ramas de yuca, pasto, entre otros. * Acoplamiento directo al motor. * Carrocería construida con chapa de 4,25 mm de espesor. * Cuchillas de corte en acero especial. *...";;;;FEMA;SI;;;;;Visible
FEM_69378890;"MOTOCULTIVADOR FEMA 7HP-212CC. 28""(71Cm)-ANCHO LABRANZA 71Cm-DISCO D.310MM DIAMETRO ROTOBAK 280MM -ANCHO LAVOR 800MM-MARCHA ATRAS-";"MARCAS > FEMA, MAQUINA A EXPLOSION > AGRO Y FORRAJERIA > MOTOCULTIVADOR";0.00;;0.00;0.00;0.00;0.00;;FEM_69378890;;SI;NO;;;;;FEMA;SI;;;;;Visible
FEM_69370342;"COMPRESOR FEMA 8050- 50 LT.SILENT-CARTER SECO-ACERO 800 W - 220 VOLTS - SILENCIOSO -";"MARCAS > FEMA, FERRETERIA > HERRAMIENTA NEUMATICA > COMPRESOR SILENCIOSO";0.00;;0.00;0.00;0.00;0.00;;FEM_69370342;;SI;NO;"Compresor Odontologico Marca: FEMA 50 Litros Carter: Seco Libre de Aceite Silencioso Tanque Acero Motor: 1 x 800 Watts 2 Cilindros Secador de Aire: NO Ventilador: NO Volts: 220 V - 50 Hz 110 Libras 8 Bar 115 PSI 1400 RPM Litros / Minutos: 150 L/min 2 Manómetro 2 Salidas Regulador de presión: SI Con Filtro de Aire Nivel de Ruido: 55 Db Unidad dental: 2 Unidades Dimensiones: 690x310x580 Peso: 35,5 Kg";;;;FEMA;SI;;;;;Visible
FEM_69370216;"COMPRESOR FEMA A CORREA 180 LITROS-3 HP- MONOFASICO - DOS MANOMETROS - UNA SALIDA VALVULA ESFERICA";"MARCAS > FEMA, FERRETERIA > HERRAMIENTA NEUMATICA > COMPRESORES A CORREA";0.00;;0.00;0.00;0.00;0.00;;FEM_69370216;;SI;NO;"Compresor a Correa Marca: FEMA HP: 3,0 Tanque Litros: 180 Volts: 220 Llave de salida: 1 Baja-Baja: SI N Cil.: V2 L/Min: 366 BAR: 8 PSI: 115 RPM: 1200";;;;FEMA;SI;;;;;Visible
FEM_69370213;"COMPRESOR FEMA A CORREA 120 LITROS-3 HP - 220V - DOS MANOMETROS - UNA SALIDA VALVULA ESFERICATAMAÑO CAJA 0,119*0,4*0,86 M";"MARCAS > FEMA, FERRETERIA > HERRAMIENTA NEUMATICA > COMPRESORES A CORREA";0.00;;0.00;0.00;0.00;0.00;;FEM_69370213;;SI;NO;"Compresor De Aire Fema A Correa 120 Litros 3 Hp 220v 1 Llave De Salida 8 Bar PSI: 115 RPM: 1200 N Cil: V2 Litros Por Minuto: 366 Baja-Baja: Si";;;;FEMA;SI;;;;;Visible
FEM_69366150;"MOTOR FEMA 190FDC-16HP-EJE CONICO P/GENERADOR ARRANQUE ELECTRICO";"MARCAS > FEMA, PRODUCTO DE FUERZA > MOTOR EXPLOSION > MOTOR HORIZONTAL";0.00;;0.00;0.00;0.00;0.00;;FEM_69366150;;SI;NO;"motor fema 190fdc-16hp-eje conico p/generador arranque electrico";;;;FEMA;SI;;;;;Visible
FEM_69366118;"MOTOR FEMA 168FDC-6.5 HP-EJE -P/GENE.ARRA.ELEC.S/TANQUE SIMIL HONDA - ALERTA DE ACEITE - EJE HORIZONTAL";"MARCAS > FEMA, PRODUCTO DE FUERZA > MOTOR EXPLOSION > MOTOR HORIZONTAL";0.00;;0.00;0.00;0.00;0.00;;FEM_69366118;;SI;NO;"motor fema 168fdc-6.5 hp-eje -p/gene.arra.elec.s/tanque - alerta de aceite - eje horizontal";;;;FEMA;SI;;;;;Visible
FEM_69366117;"MOTOR FEMA 168FDC-6.5HP-EJE CONICO-ARR.ELEC.-C/TANQUE";"MARCAS > FEMA, PRODUCTO DE FUERZA > MOTOR EXPLOSION > MOTOR HORIZONTAL";0.00;;0.00;0.00;0.00;0.00;;FEM_69366117;;SI;NO;"motor fema 168fdc-6.5hp-eje conico-arr.elec.-c/tanque";;;;FEMA;SI;;;;;Visible
FEM_69366113;"MOTOR FEMA 168FD-6,5HP-EJE CILIN.ARRA. ELECTRICO";"MARCAS > FEMA, PRODUCTO DE FUERZA > MOTOR EXPLOSION > MOTOR HORIZONTAL";0.00;;0.00;0.00;0.00;0.00;;FEM_69366113;;SI;NO;"motor fema 168fd-6,5hp-eje cilin.arra. electrico";;;;FEMA;SI;;;;;Visible
FEM_69358974;"CALEFACTOR GAS PIRAMIDE NEGRO 5-13,5KW-46,300BTU-11675.K/Calorias-";"MARCAS > FEMA, FERRETERIA > CLIMATIZACION > CALEFACTOR";0.00;;0.00;0.00;0.00;0.00;;FEM_69358974;;SI;NO;"Calefactor para exteriores a gas envasado. Para garrafa de 10 kg, no incluye regulador. Con tubo central de vidrio y ruedas para transporte. Color negro. Salida de calor regulable. 46300 BTU. 28 KG. 0.4-0.9Kg/Hs . Encendido Pozi.";;;;FEMA;SI;;;;;Visible
FEM_69358970;"CALEFACTOR GAS COLOR AZUL-9.894,43 Calorias-39.238 BTU";"MARCAS > FEMA, FERRETERIA > CLIMATIZACION > CALEFACTOR A GAS";0.00;;0.00;0.00;0.00;0.00;;FEM_69358970;;SI;NO;"Unicos Con Certificacion De Seguridad En Gas Otorgado Por Bureau Veritas Argentina Código 69358970 Descripción: Calefactor Para Exteriores Para: Gas Envasado Salida Calorias: 9.894,43 Calorias Salida BTU: 39.238 BTU Encendido: Electrónico Salida de Calor: Ajustable Valvula de Seg: Si Alimentación: Gas Licuado Garrafa 10 Kg Color: CelesteDimensiones: 845 mm x 2.270 mm Peso: 23,5 Kg - 16 Kg";;;;FEMA;SI;;;;;Visible
